"panel_id","hh_code","wave","year","treatment_hh","treatment_site","site_code","gender_hhh","age_hhh","num_dependents","read_and_write","w_gross_yield_a","w_gross_yield_b","expend_food_yearly","expend_food_lastweek","wdds_score","w_area_plots_a","w_area_plots_b","income_total","income_total_win","income_total_trim"
703003,7030,"FUP3",2014,"Control","Control","Kayanza 15","Male",NA,NA,NA,0,0,73048.5,1400,0,0.045000002,0.045000002,5760,5760,5760
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
703005,7030,"Endline",2018,"Control","Control","Kayanza 15","Male",74,NA,NA,0,333333.31,0,0,0,0.16500001,0.090000004,49920,49920,49920
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
703203,7032,"FUP3",2014,"Control","Control","Kayanza 15","Male",NA,NA,NA,36108.324,4625.7358,365242.5,7000,3,0.79760003,0.71340001,268800,192000,268800
703204,7032,"FUP4",2016,"Control","Control","Kayanza 15","Male",36,NA,NA,0,13867.628,187839,3600,3,0.71340001,1.1105,55680,55680,55680
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
703303,7033,"FUP3",2014,"Control","Control","Kayanza 15","Male",NA,NA,NA,0,317634.16,78266.25,1500,4,0.23270001,0.091300003,134400,134400,134400
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
703403,7034,"FUP3",2014,"Control","Control","Kayanza 15","Male",NA,NA,NA,0,0,268714.13,5150,4,0.18000001,0.40000001,0,0,0
703404,7034,"FUP4",2016,"Control","Control","Kayanza 15","Male",77,NA,NA,0,0,49568.625,950,1,0.050000001,0.050000001,6720,6720,6720
703405,7034,"Endline",2018,"Control","Control","Kayanza 15","Male",77,NA,NA,10566.387,9904.6533,99137.25,1900,3,0.70270002,0.70270002,16320,16320,16320
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
703503,7035,"FUP3",2014,"Control","Control","Kayanza 15","Female",NA,NA,NA,0,2097.1021,49568.625,950,4,1.1348999,0.19670001,106560,106560,106560
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
703505,7035,"Endline",2018,"Control","Control","Kayanza 15","Female",44,NA,NA,0,0,104355,2000,2,0.2385,0.0285,55680,55680,55680
703701,7037,"Baseline",2012,"Control","Control","Kayanza 15","Male",36,3,0,0,147321.42,91310.625,1750,3,0.28,0.28,131320,131320,131320
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
703704,7037,"FUP4",2016,"Control","Control","Kayanza 15","Male",36,NA,NA,94285.711,0,482641.88,9250,3,0.28,0.14,194880,192000,194880
703801,7038,"Baseline",2012,"Control","Control","Kayanza 15","Male",34,4,1,150000,80882.352,110616.3,2120,4,0.16,0.34,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
703805,7038,"Endline",2018,"Control","Control","Kayanza 15","Male",39,NA,NA,72500,220000,156532.5,3000,3,0.2,0.2,172800,172800,172800
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
703904,7039,"FUP4",2016,"Control","Control","Kayanza 15","Male",34,NA,NA,0,86574.07,140879.25,2700,4,0.21600001,0.21600001,28800,28800,28800
704004,7040,"FUP4",2016,"Control","Control","Kayanza 15","Male",56,NA,NA,0,35830.621,24784.313,475,2,0.30000001,1.2279999,38400,38400,38400
704005,7040,"Endline",2018,"Control","Control","Kayanza 15","Male",56,NA,NA,3692.6995,29633.621,20871,400,4,1.178,0.92799997,105600,105600,105600
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
704103,7041,"FUP3",2014,"Control","Control","Kayanza 15","Female",NA,NA,NA,0,0,151314.75,2900,3,0.074999996,0.074999996,2880,2880,2880
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
704204,7042,"FUP4",2016,"Control","Control","Kayanza 15","Male",32,NA,NA,0,0,93919.5,1800,2,0.0121,0.0121,0,0,0
704205,7042,"Endline",2018,"Control","Control","Kayanza 15","Male",32,NA,NA,0,0,378286.88,7250,3,0.070600003,0.070600003,226944,192000,226944
704301,7043,"Baseline",2012,"Control","Control","Kayanza 15","Male",20,1,1,0,137500,180012.38,3450,2,0.059999999,0.14,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
704303,7043,"FUP3",2014,"Control","Control","Kayanza 15",NA,NA,NA,NA,67911.719,251666.67,18262.125,350,3,0.058899999,0.029999999,9600,9600,9600
704304,7043,"FUP4",2016,"Control","Control","Kayanza 15","Male",23,NA,NA,0,466666.69,0,0,0,0.01,0.029999999,213120,192000,213120
704402,7044,"FUP1&2",2013,"Control","Control","Kayanza 15","Male",47,1,0,417916.69,52051.281,1043.55,20,1,0.12,0.39000002,100128,100128,100128
704403,7044,"FUP3",2014,"Control","Control","Kayanza 15",NA,NA,NA,NA,3e+05,46577.945,198274.5,3800,2,0.14300001,0.26300001,9600,9600,9600
704404,7044,"FUP4",2016,"Control","Control","Kayanza 15","Male",50,NA,NA,0,0,422637.75,8100,3,0.148,0.061099999,57600,57600,57600
704405,7044,"Endline",2018,"Control","Control","Kayanza 15","Male",50,NA,NA,210407.22,144796.38,378286.88,7250,4,0.11050001,0.11050001,62400,62400,62400
704601,7046,"Baseline",2012,"Control","Control","Kayanza 15","Male",42,5,0,1340.7303,4442.0942,140879.25,2700,3,1.2978001,0.94550002,234240,192000,234240
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
704604,7046,"FUP4",2016,"Control","Control","Kayanza 15","Male",44,NA,NA,0,16666.668,226972.13,4350,2,0.71999997,0.65999997,137472,137472,137472
704605,7046,"Endline",2018,"Control","Control","Kayanza 15","Male",44,NA,NA,21348.861,0,281758.5,5400,2,0.61829996,0.61829996,350400,192000,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
704703,7047,"FUP3",2014,"Control","Control","Kayanza 15","Male",NA,NA,NA,112399.36,0,125226,2400,4,0.3105,1.6738,259200,192000,259200
704704,7047,"FUP4",2016,"Control","Control","Kayanza 15","Male",83,NA,NA,0,0,200883.38,3850,4,0.3105,0.38889998,28800,28800,28800
704801,7048,"Baseline",2012,"Control","Control","Kayanza 15","Male",79,2,1,0,53907.473,80875.125,1550,3,0.76520002,0.76520002,0,0,0
704802,7048,"FUP1&2",2013,"Control","Control","Kayanza 15","Male",80,3,0,0,26171.303,1930.5674,37,3,0.72000003,1.0928,4800,4800,4800
704803,7048,"FUP3",2014,"Control","Control","Kayanza 15","Male",NA,NA,NA,6634.3335,4804.1729,135661.5,2600,2,1.0928,1.0928,12480,12480,12480
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
704805,7048,"Endline",2018,"Control","Control","Kayanza 15","Male",83,NA,NA,37215.414,70984.703,104355,2000,1,0.34259999,0.41840002,36480,36480,36480
704901,7049,"Baseline",2012,"Control","Control","Kayanza 15","Male",50,4,1,0,123651.09,6261.2998,120,5,0.22239999,0.22239999,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
704904,7049,"FUP4",2016,"Control","Control","Kayanza 15","Male",54,NA,NA,0,38958.336,213927.75,4100,3,0.47999999,0.47999999,268992,192000,268992
704905,7049,"Endline",2018,"Control","Control","Kayanza 15","Male",54,NA,NA,37100,29289.939,5217.75,100,4,0.5,0.50700003,153600,153600,153600
705003,7050,"FUP3",2014,"Control","Control","Kayanza 15","Female",NA,NA,NA,0,0,28697.625,550,3,0.245,0.095700003,24192,24192,24192
705004,7050,"FUP4",2016,"Control","Control","Kayanza 15","Female",76,NA,NA,0,14491.561,344371.5,6600,3,0.2429,0.2429,5376,5376,5376
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
705201,7052,"Baseline",2012,"Control","Control","Kayanza 15","Male",65,0,0,0,91666.672,12522.6,240,3,0.059999999,0.059999999,0,0,0
705202,7052,"FUP1&2",2013,"Control","Control","Kayanza 15","Male",65,1,1,0,21663.441,0,0,0,0.23999999,0.51700002,60480,60480,60480
705203,7052,"FUP3",2014,"Control","Control","Kayanza 15","Male",NA,NA,NA,0,0,31306.5,600,3,0.4774,0.090000004,5760,5760,5760
705204,7052,"FUP4",2016,"Control","Control","Kayanza 15","Male",69,NA,NA,0,0,153923.63,2950,1,0.50739998,0.50739998,105600,105600,105600
705205,7052,"Endline",2018,"Control","Control","Kayanza 15","Male",69,NA,NA,0,0,80875.125,1550,1,0.60589999,0.60589999,39360,39360,39360
705301,7053,"Baseline",2012,"Control","Control","Kayanza 15","Male",33,3,0,0,201666.67,110616.3,2120,4,0.2798,0.059999999,252800,192000,252800
705302,7053,"FUP1&2",2013,"Control","Control","Kayanza 15","Male",34,0,1,0,112037.03,1147.905,22,3,0.0012,0.27000001,0,0,0
705303,7053,"FUP3",2014,"Control","Control","Kayanza 15",NA,NA,NA,NA,2285.7144,317307.72,106963.88,2050,2,0.1925,0.13,38400,38400,38400
705401,7054,"Baseline",2012,"Control","Control","Kayanza 15","Male",54,5,0,346226.41,518867.94,152358.3,2920,5,0.106,0.106,0,0,0
705402,7054,"FUP1&2",2013,"Control","Control","Kayanza 15","Male",55,2,0,0,41250,1565.325,30,2,1,1,23040,23040,23040
705404,7054,"FUP4",2016,"Control","Control","Kayanza 15","Male",58,NA,NA,0,310442.16,211318.88,4050,3,0.1063,0.1063,336000,192000,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
705605,7056,"Endline",2018,"Control","Control","Kayanza 15","Male",27,NA,NA,171875,0,0,0,0,0.192,0.0748,73920,73920,73920
705701,7057,"Baseline",2012,"Control","Control","Kayanza 15","Male",25,2,0,192771.09,615060.25,133052.63,2550,5,0.082999997,0.082999997,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
705704,7057,"FUP4",2016,"Control","Control","Kayanza 15","Male",33,NA,NA,24615.385,0,259843.95,4980,4,0.13,0.13,132480,132480,132480
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
705801,7058,"Baseline",2012,"Control","Control","Kayanza 15","Female",76,1,1,0,125858.13,42785.551,820,2,0.1311,0.1311,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
705803,7058,"FUP3",2014,"Control","Control","Kayanza 15","Female",NA,NA,NA,0,0,0,0,1,0.004,0.0042205,0,0,0
705804,7058,"FUP4",2016,"Control","Control","Kayanza 15","Female",80,NA,NA,0,0,26088.75,500,1,0.029999999,0.029999999,3840,3840,3840
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
705903,7059,"FUP3",2014,"Control","Control","Kayanza 15","Male",NA,NA,NA,0,12055.215,245234.25,4700,6,0.80000001,0.815,76800,76800,76800
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
706001,7060,"Baseline",2012,"Control","Control","Kayanza 15","Male",42,5,0,0,4101.7227,6261.2998,120,3,0.85329998,0.85329998,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
706004,7060,"FUP4",2016,"Control","Control","Kayanza 15","Male",46,NA,NA,14948.453,22680.412,148705.88,2850,2,0.48500001,0.48500001,292800,192000,NA
706005,7060,"Endline",2018,"Control","Control","Kayanza 15","Male",46,NA,NA,0,1031.2903,140879.25,2700,3,0.85329998,0.85329998,144000,144000,144000
706103,7061,"FUP3",2014,"Control","Control","Kayanza 15","Male",NA,NA,NA,83660.133,316666.69,393940.13,7550,3,0.76499999,0.23999999,278400,192000,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
706204,7062,"FUP4",2016,"Control","Control","Kayanza 15","Male",28,NA,NA,89795.914,0,242625.38,4650,3,0.49000001,0.40000001,345600,192000,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
706302,7063,"FUP1&2",2013,"Control","Control","Kayanza 15","Male",68,1,0,21818.182,104827.59,1095.7275,21,2,0.44,0.145,28800,28800,28800
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
706305,7063,"Endline",2018,"Control","Control","Kayanza 15","Male",71,NA,NA,17068.703,23434.781,44350.875,850,3,0.65499997,0.46000001,57600,57600,57600
706401,7064,"Baseline",2012,"Control","Control","Kayanza 15","Male",22,1,1,0,140221.41,121051.8,2320,2,0.054200001,0.054200001,0,0,0
706403,7064,"FUP3",2014,"Control","Control","Kayanza 15","Male",NA,NA,NA,72727.273,97575.766,135661.5,2600,4,0.32999998,0.32999998,16320,16320,16320
706404,7064,"FUP4",2016,"Control","Control","Kayanza 15","Male",27,NA,NA,0,433333.34,206101.13,3950,4,0.017999999,0.048,17472,17472,17472
706405,7064,"Endline",2018,"Control","Control","Kayanza 15","Male",27,NA,NA,57142.855,33720.93,258278.63,4950,3,0.28,0.43000001,355200,192000,NA
706501,7065,"Baseline",2012,"Control","Control","Kayanza 15","Male",29,1,0,0,87859.422,6261.2998,120,5,0.42000002,0.31300002,0,0,0
706503,7065,"FUP3",2014,"Control","Control","Kayanza 15","Male",NA,NA,NA,10389.609,1964.2858,80875.125,1550,3,0.77000004,0.56,48000,48000,48000
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
706505,7065,"Endline",2018,"Control","Control","Kayanza 15","Male",33,NA,NA,0,69142.859,99137.25,1900,1,0.07,0.07,129600,129600,129600
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
706603,7066,"FUP3",2014,"Control","Control","Kayanza 15",NA,NA,NA,NA,9666.667,9807.9922,36524.25,700,3,0.29999998,0.57809997,19200,19200,19200
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
706701,7067,"Baseline",2012,"Control","Control","Kayanza 15","Female",33,3,0,0,138469.28,94963.047,1820,4,0.39399999,0.19859999,31360,31360,31360
706702,7067,"FUP1&2",2013,"Control","Control","Kayanza 15","Male",34,0,0,0,84247.023,991.3725,19,5,1,1.2404,4800,4800,4800
706704,7067,"FUP4",2016,"Control","Control","Kayanza 15","Male",37,NA,NA,33333.332,0,158097.83,3030,2,0.24000001,0.12,123072,123072,123072
706705,7067,"Endline",2018,"Control","Control","Kayanza 15","Female",37,NA,NA,414285.72,91619.102,138270.38,2650,2,0.035,0.66580003,148800,148800,148800
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
706804,7068,"FUP4",2016,"Control","Control","Kayanza 15","Male",29,NA,NA,0,0,438291,8400,2,0.0502,0.0502,248832,192000,248832
706805,7068,"Endline",2018,"Control","Control","Kayanza 15","Male",29,NA,NA,0,159362.55,156532.5,3000,2,0.0502,0.0502,107880,107880,107880
706901,7069,"Baseline",2012,"Control","Control","Kayanza 15","Female",39,2,0,0,158501.45,162793.8,3120,2,0.069399998,0.069399998,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
706903,7069,"FUP3",2014,"Control","Control","Kayanza 15",NA,NA,NA,NA,22319.137,29245.766,146097,2800,2,0.19490001,0.19490001,0,0,0
706904,7069,"FUP4",2016,"Control","Control","Kayanza 15","Male",32,NA,NA,0,0,26088.75,500,1,0.059999999,0.059999999,4800,4800,4800
706905,7069,"Endline",2018,"Control","Control","Kayanza 15","Male",32,NA,NA,40438.246,46215.141,161750.25,3100,1,0.0502,0.0502,109920,109920,109920
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
707103,7071,"FUP3",2014,"Control","Control","Kayanza 15",NA,NA,NA,NA,0,0,169576.88,3250,2,0.34469998,0.34469998,91200,91200,91200
707104,7071,"FUP4",2016,"Control","Control","Kayanza 15","Male",56,NA,NA,0,1760,106963.88,2050,2,0.5,0.5,67200,67200,67200
707105,7071,"Endline",2018,"Control","Control","Kayanza 15","Male",56,NA,NA,0,0,177403.5,3400,2,0.0407,0.0407,136320,136320,136320
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
707203,7072,"FUP3",2014,"Control","Control","Kayanza 15","Male",NA,NA,NA,57003.25,128126.89,65221.875,1250,3,0.67540008,0.65560007,48960,48960,48960
707204,7072,"FUP4",2016,"Control","Control","Kayanza 15","Male",44,NA,NA,0,7160.2925,318282.75,6100,3,0.61450005,0.61450005,96000,96000,96000
707205,7072,"Endline",2018,"Control","Control","Kayanza 15","Male",44,NA,NA,0,92409.242,23479.875,450,3,0.60600001,0.60600001,345600,192000,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
707401,7074,"Baseline",2012,"Control","Control","Kayanza 15","Male",27,1,1,9272.582,343368.5,222797.92,4270,5,0.50040001,0.36039999,52920,52920,52920
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
707403,7074,"FUP3",2014,"Control","Control","Kayanza 15","Male",NA,NA,NA,0,0,212623.31,4075,4,0.42039999,0.14,480,480,480
707404,7074,"FUP4",2016,"Control","Control","Kayanza 15","Male",31,NA,NA,0,9990.917,255669.75,4900,3,0.42039999,0.4404,40320,40320,40320
707405,7074,"Endline",2018,"Control","Control","Kayanza 15","Male",31,NA,NA,195528.08,0,125226,2400,4,0.42039999,0.079999998,44880,44880,44880
707501,7075,"Baseline",2012,"Control","Control","Kayanza 15","Male",24,1,1,0,275000,86092.875,1650,4,0.14,0.079999998,0,0,0
707503,7075,"FUP3",2014,"Control","Control","Kayanza 15","Male",NA,NA,NA,25000,95000,205057.58,3930,4,0.16,0.079999998,21600,21600,21600
707504,7075,"FUP4",2016,"Control","Control","Kayanza 15","Male",28,NA,NA,0,88000,54786.375,1050,2,0.28,0.079999998,24000,24000,24000
707505,7075,"Endline",2018,"Control","Control","Kayanza 15","Male",28,NA,NA,70625,0,65221.875,1250,4,0.31999999,0.079999998,50880,50880,50880
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
707602,7076,"FUP1&2",2013,"Control","Control","Kayanza 15","Female",35,4,0,4e+05,319767.44,939.19501,18,1,0.012,0.021500001,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
707604,7076,"FUP4",2016,"Control","Control","Kayanza 15","Female",39,NA,NA,0,92800,112181.63,2150,2,0.026999999,0.0125,13440,13440,13440
707701,7077,"Baseline",2012,"Control","Control","Kayanza 15","Male",40,4,1,42663.891,59226.5,91310.625,1750,0,1.1532,1.1532,62720,62720,62720
707702,7077,"FUP1&2",2013,"Control","Control","Kayanza 15","Male",40,4,1,0,205000,730.48499,14,4,1,0.55000001,0,0,0
707801,7078,"Baseline",2012,"Control","Control","Kayanza 15","Female",55,0,0,0,108438.48,80875.125,1550,4,0.0634,0.0634,0,0,0
707803,7078,"FUP3",2014,"Control","Control","Kayanza 15","Female",NA,NA,NA,0,0,112181.63,2150,1,0.082699999,0.082699999,0,0,0
707804,7078,"FUP4",2016,"Control","Control","Kayanza 15","Female",59,NA,NA,0,0,10435.5,200,1,0.0275,0.02,36960,36960,36960
707805,7078,"Endline",2018,"Control","Control","Kayanza 15","Female",59,NA,NA,0,0,75657.375,1450,2,0.072700001,0.072700001,55872,55872,55872
707901,7079,"Baseline",2012,"Control","Control","Kayanza 15","Female",57,2,0,0,143656.72,80875.125,1550,3,0.134,0.134,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
707903,7079,"FUP3",2014,"Control","Control","Kayanza 15","Female",NA,NA,NA,290000,0,166968,3200,3,0.01,0.021,11520,11520,11520
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
708004,7080,"FUP4",2016,"Control","Control","Kayanza 15","Male",61,NA,NA,0,52380.953,422637.75,8100,4,0.41999999,0.41999999,174720,174720,174720
708005,7080,"Endline",2018,"Control","Control","Kayanza 15","Male",61,NA,NA,226562.5,172500,23479.875,450,4,0.31999999,0.31999999,0,0,0
708102,7081,"FUP1&2",2013,"Control","Control","Kayanza 15","Male",43,2,1,288888.88,0,1878.3899,36,2,0.18000001,0.79449999,19200,19200,19200
708103,7081,"FUP3",2014,"Control","Control","Kayanza 15","Male",NA,NA,NA,18492.834,6922.5928,83484,1600,4,0.86519998,0.79449999,19200,19200,19200
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
708105,7081,"Endline",2018,"Control","Control","Kayanza 15","Male",46,NA,NA,23043.479,106421.06,234798.75,4500,3,0.91999996,0.56999993,96000,96000,96000
708201,7082,"Baseline",2012,"Control","Control","Kayanza 15","Male",38,4,0,6796.875,85937.5,200361.59,3840,6,0.31999999,0.31999999,124800,124800,124800
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
708203,7082,"FUP3",2014,"Control","Control","Kayanza 15","Female",NA,NA,NA,0,0,190447.88,3650,3,0.31999999,0.59200001,119520,119520,119520
708205,7082,"Endline",2018,"Control","Control","Kayanza 15","Male",48,NA,NA,114242.43,46666.668,255669.75,4900,4,0.32999998,0.32999998,96000,96000,96000
708302,7083,"FUP1&2",2013,"Control","Control","Kayanza 15","Male",58,0,0,40277.777,398550.72,1408.7925,27,4,0.72000003,0.1035,0,0,0
708303,7083,"FUP3",2014,"Control","Control","Kayanza 15","Male",NA,NA,NA,19800,0,253060.88,4850,3,1,0.2,0,0,0
708305,7083,"Endline",2018,"Control","Control","Kayanza 15","Male",62,NA,NA,84111.469,58564.059,46959.75,900,3,1.1052001,1.1052001,106560,106560,106560
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
708403,7084,"FUP3",2014,"Control","Control","Kayanza 15",NA,NA,NA,NA,426666.69,0,152880.08,2930,2,0.052499998,0.052499998,0,0,0
708404,7084,"FUP4",2016,"Control","Control","Kayanza 15","Male",32,NA,NA,0,66000,310456.13,5950,4,0.1,0.16,193920,192000,193920
708405,7084,"Endline",2018,"Control","Control","Kayanza 15","Male",32,NA,NA,0,0,482641.88,9250,5,0.059999999,0.059999999,217920,192000,217920
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
708603,7086,"FUP3",2014,"Control","Control","Kayanza 15","Male",NA,NA,NA,64954.402,4885.5391,307847.25,5900,5,0.53729999,0.53729999,295680,192000,NA
708604,7086,"FUP4",2016,"Control","Control","Kayanza 15","Male",26,NA,NA,0,387755.09,111503.31,2137,4,0.024500001,0.024500001,148320,148320,148320
708605,7086,"Endline",2018,"Control","Control","Kayanza 15","Male",26,NA,NA,137106.03,105530.09,169576.88,3250,4,0.34899998,0.34899998,231744,192000,231744
708701,7087,"Baseline",2012,"Control","Control","Kayanza 15","Male",64,2,0,116666.67,0,42785.551,820,5,0.12,0.12,0,0,0
